adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,"[35, 14, 12]",639720,en,If,"A man can see and talk to people's imaginary friends, befriending those that have been forgotten or discarded. However, some imaginary friends, lacking love and friendship, turn to the dark side and must be stopped.",9.959,/py6O2zor7KOuXX9KfRrUjyFshoq.jpg,2024-05-22,If,False,0,0
False,/flEHxd9OBe780yZlsLOR91N2TlY.jpg,[35],1125722,en,This is Cinema,"After years of struggling to become filmmakers, Joe Dunville and Rob Romano are finally given the opportunity to get their first major production off the ground. In the process, they are confronted with realistic, grounded, relatable struggles we have all gone through.",1.531,/1WynBwl5pJiaFBfSJNR3HPKMMRX.jpg,2024-05-17,This is Cinema,False,0,0
False,,"[35, 10751, 10749]",675273,en,A Childhood History Plan,"Three women are forced to spend Christmas together, along with their children and grandchildren, after the man they were all once married to drops dead in a New York City department store.",2.921,/cZzPaqx39eNYoJoBmaFxjILbQGu.jpg,2024-05-09,A Childhood History Plan,False,0,0
False,,[99],788323,en,"Adam Jensen: The Life, The Loss & The Grind","Take a journey through the eyes of 25-year-old aspiring professional skateboarder, Adam Jensen to see how skateboarding is the perfect tool in overcoming life’s most difficult obstacles. Those closest to Adam will make their comments about his life, and potential to achieve notoriety in his professional career through his trials and triumphs.",0.646,,2024-05-08,"Adam Jensen: The Life, The Loss & The Grind",False,0,0
False,,[35],906389,en,Farmer John's Many Problems,"A has-been documentary star tries to get his life and farm back on track after his problems have gotten too big to handle, with some help from a colourful cast of characters. Based on the web-series created by Luke Hearne Brown.",2.336,,2024-05-05,Farmer John's Many Problems,False,0,0
False,,"[9648, 14, 878]",939020,en,Narayan Pustika,The story of this film is a battle between the gods and demons of another world and the trilogy between the gods of the earth and the demons and humans.,1.819,/28RdPSLHK6tTkbx9gFKJonrlC6t.jpg,2024-05-02,Narayan Pustika,False,0,0
False,/qYvpc3qLb0LpGOBS7JOq5RxYt0x.jpg,"[28, 12, 878]",822119,en,Captain America: New World Order,A sequel to Marvel Studios' The Falcon and the Winter Soldier and follows Sam Wilson as the new Captain America.,9.885,/3DgdfIoJsGnEvSSvUs5hOAYbZlL.jpg,2024-05-01,Captain America: New World Order,False,0,0
False,/74UTa5XraQGeu6zZqVrHu1yUxGl.jpg,"[10751, 16]",423968,en,The Ark and the Aardvark,An aardvark named Gilbert lands the job of shepherding all the animals onto Noah's Ark.,6.784,/ur5DYpWrfhgirnSXi82SLg1qHOq.jpg,2024-04-30,The Ark and the Aardvark,False,0,0
False,,[99],1109910,en,Old F***s With Mini Trucks,"An intimate documentary poking into a So-Cal mini truck club's friendship, art & resurgence of the culture.",1.003,,2024-04-26,Old F***s With Mini Trucks,False,0,0
False,,[35],1096531,nl,Yamas!,,0.6,,2024-04-25,Yamas!,False,0,0
False,,[99],1114753,en,Pasukan Ramang,"Ramang is a legend with a story that never ends. But behind a number of myths about him, his love for football should always be admired.  The public gasped when FIFA commemorated the 25th anniversary of Ramang's death with a special article on their website. And that's where the initiative to produce a feature-length documentary, ""Pasukan Ramang"", emerged about 10 years ago. The intention was clear: to preserve the memory of Ramang.  We barely have long documentaries about sports legends from this country. Because of that, Indonesia Sinema Persada have the courage to start it. And hopefully this initiative will give birth to other initiatives so that we have a special record of figures who have contributed to the world of sports in Indonesia.",0.998,/6wLJDKdOtfZxFaltTYEOkGKz5b6.jpg,2024-04-24,Pasukan Ramang,False,0,0
False,,"[27, 53]",1111873,en,Untitled Radio Silence Monster Project,"A gang of kidnappers abducts a group of young people. Unbeknownst to them, one of their abductees is a vampire",4.268,,2024-04-19,Untitled Radio Silence Monster Project,False,0,0
False,,[27],1107103,en,Overjealous,"upcoming short film from ""BZK""",0.658,/oTed5cWwvaZYoJXD4P9KrTalpMy.jpg,2024-04-18,Overjealous,False,0,0
False,,[],1112559,bn,Untitled JioStudios film by Raj Chakraborty,Plot is kept under wraps.,0.6,,2024-04-12,Untitled JioStudios film by Raj Chakraborty,False,0,0
False,/gVDRFOeIsbxt6Axuoc1EHSMJTIe.jpg,"[16, 14, 28]",839033,en,The Lord of the Rings: The War of the Rohirrim,"Focused on the mighty King of Rohan, Helm Hammerhand, and a legendary battle which helped shaped Middle Earth leading into the events of The Lord of the Rings.",4.987,/lq7wL3Vcg4c6KkYzoPdOC46s4lT.jpg,2024-04-10,The Lord of the Rings: The War of the Rohirrim,False,0,0
False,,[],1005578,en,WWE WrestleMania 40 (Night 2),It Takes Place at the Lincoln Financial Field,0.96,,2024-04-07,WWE WrestleMania 40 (Night 2),True,0,0
False,,[],1005576,en,WWE WrestleMania 40 (Night 1),it takes place on the Lincoln Financial Field,0.96,,2024-04-06,WWE WrestleMania 40 (Night 1),True,0,0
False,,[28],1014214,hi,Singham Again,Sequel to Singham Returns.,1.729,,2024-04-05,Singham Again,False,0,0
False,,"[28, 18]",811941,te,NTR 30,,2.591,/7CNvC4TBErlibJnvrjHlt2acH88.jpg,2024-04-05,NTR 30,False,0,0
False,,[28],800573,ta,STR 48,,1.21,,2024-04-05,STR 48,False,0,0
False,,"[28, 12, 18, 878]",1042228,ja,爆竜戦隊アバレンジャー20th: 許されざるアバレ,Bakuryuu Sentai Abaranger 20th: The Unforgivable Abare is an upcoming Japanese tokusatsu superhero movie commemorating the 20th anniversary of Bakuryuu Sentai Abaranger TV series.,0.903,/8QkPJiemWpIBGCTD6seBM5yGt3M.jpg,2024-03-27,Bakuryū Sentai Abarenjā 20th: Yurusa Rezaru Abare,False,0,0
False,,"[16, 28, 12, 878]",911916,en,Spider-Man: Beyond the Spider-Verse,The further continuing story of Miles Morales and the many other Spider-People from different realities.,17.019,/5cAuJOfd5tuuFBz2yQmBCtVBaj0.jpg,2024-03-27,Spider-Man: Beyond the Spider-Verse,False,0,0
False,,"[12, 18, 878]",696506,en,Mickey 17,"Mickey 17 is an ""expendable"", a disposable employee, on a human expedition sent to colonize the ice world Niflheim. After one iteration dies, a new body is regenerated with most of its memories intact.",7.661,/y5rrebdZsGgpKb2U52rxMQTYbn0.jpg,2024-03-27,Mickey 17,False,0,0
False,,"[10751, 14]",447273,en,Snow White,Live-action adaptation of the 1937 Disney animated film 'Snow White and the Seven Dwarfs'.,9.07,/l8FW5VPyD6aMkryoRHo70EZfhOA.jpg,2024-03-20,Snow White,False,0,0
False,,[],975225,en,Spinal Tap II,Sequel to This Is Spinal Tap,1.492,,2024-03-19,Spinal Tap II,False,0,0
False,,[18],1082187,en,Battersea,"After their mother’s death, two estranged siblings reunite at their childhood home in Nowhere, Ohio. Despite holding one another responsible for their familial failures, their reunion is pleasant at first. But, as the weekend goes on, tensions rise.",0.6,/48nGCDtNuyaDELoAmtsNd5zoh3D.jpg,2024-03-16,Battersea,False,0,0
False,,"[28, 18, 12, 36]",984195,hu,Most vagy soha!,Biopic on the hungarian poet Sándor Petőfi and the 1848 revolution.,0.917,/e9ISfFOPiL4Xs9BDMZSHiH0MkCo.jpg,2024-03-14,Now or never!,False,0,0
False,/7CYeSazkpkWS1znWM11ucA2L6CR.jpg,"[28, 878, 12]",823464,en,Godzilla x Kong: The New Empire,"Following their explosive showdown, Godzilla and Kong must reunite against a colossal undiscovered threat hidden within our world, challenging their very existence – and our own. Delve further into the histories of these Titans, their origins and the mysteries of Skull Island and beyond, and uncover the mythic battle that helped forge these extraordinary beings and tied them to humankind forever.",11.125,,2024-03-13,Godzilla x Kong: The New Empire,False,0,0
False,,[],1095490,en,Sorry to See You Go,"The cats of Saint George Orthodox Cemetery in Larnaca, Cyprus.",0.6,/nLzzdfONUNybmN5OFJKzNdrrHBN.jpg,2024-03-08,Sorry to See You Go,False,0,0
False,,"[28, 12, 16, 35, 10751]",1011985,en,Kung Fu Panda 4,"Po is set to become the new spiritual leader of the Valley of Peace, but before he can do that, he must find a successor to become the new Dragon Warrior. He appears to find one in Zhen, a fox with plenty of promising abilities but who doesn’t quite like the idea of Po training him.",14.089,/6VyMWJAKVwWMdwQretzzXMkZuA2.jpg,2024-03-07,Kung Fu Panda 4,False,0,0
False,,"[18, 27, 878]",762441,en,A Quiet Place: Day One,"A prequel detailing the origin of the creatures in ""A Quiet Place.""",8.364,/qsstMH9MPMTXaoTb4xWMw4PblN4.jpg,2024-03-06,A Quiet Place: Day One,False,0,0
False,/oNw2N830dROD0tQ5OO4iQU9OoT0.jpg,[18],1082900,no,Elskling,"It follows Maria, 40, who juggles four children and a demanding career while her second husband, Sigmund, travels all the time. One evening, Sigmund comes home from a long work trip abroad and finds Maria frustrated and exhausted. They get into an ugly argument and Maria bursts with anger. Despite Maria’s desperate efforts to salvage their relationship, Sigmund eventually tells her he wants to divorce and forces her to face her worst fears.",0.925,,2024-03-01,Loveable,False,0,0
False,,[99],1019923,en,George A. Romero's Resident Evil: A Documentary,"A documentary that brings to light the vision that director George A. Romero had for an adaptation of Resident Evil, using newly filmed interviews with those who were there, and unravels the secrets behind why it was never produced.",2.195,/fOhzJIg5JJ16CqMbONJjM6GsCzR.jpg,2024-03-01,George A. Romero's Resident Evil: A Documentary,False,0,0
False,,[53],1113120,da,Vogter,"Idealistic prison guard Eva has her sense of justice challenged when her son's murderer is placed in her prison. A horrifying psychological drama between them begins, as Eva's growing sense of revenge puts her morals and future at stake.",0.84,,2024-02-29,Vogter,False,0,0
False,,"[18, 9648]",1088389,pt,O Morcego Sem Membros,"A boy lost in his own life feels trapped inside his own mind, trying to find a way to live a better life.",0.6,/hDcsvB0L5ireGCVsHbEINCToEf.jpg,2024-02-29,Bat Without Limbs,True,0,0
False,,[28],746036,en,The Fall Guy,A Hollywood stuntman moonlights as a bounty hunter to make ends meet.,8.606,/2ek87dqVQRPoZ57ZODbbcgdnivy.jpg,2024-02-29,The Fall Guy,False,0,0
False,,[18],1086011,ja,夜明けのすべて,Based on the novel by Maiko Seo.,0.6,/e5HCta5NeIQo3oDbn2pZ56VZuSW.jpg,2024-02-28,All about Dawn,False,0,0
False,/gaYR1VmGPrCP3oM6jGEOoFs43Qa.jpg,"[16, 10751]",1022787,en,Elio,11-year-old Elio finds himself transported across the galaxy & mistaken for the intergalactic Ambassador for planet Earth.,4.913,/ucwYS609NQ2caM6pqGKoe2W0rH9.jpg,2024-02-28,Elio,False,0,0
False,,[35],1047227,fr,Les chèvres,"France, 1640. Master Pompignac, a lawyer, has the peculiarity of never having succeeded in winning a trial: All his clients are dead, either quartered, impaled or scalded... One day, a young woman comes to him to ask him to defend an innocent girl: Roxane, 11 years old, wrongly accused of having killed a Marshal of France. Pompignac accepts, without realizing that Roxane is not an 11 year old child, but a goat... Because yes, for 150 years, in France, animals, like humans, had the right to a trial in court with a lawyer, a judge and a jury... Caught in the trap, he can't back down, being already the one who never saved a single one of his clients, he doesn't want to become the one who can't even save a goat! This time, he must win, no matter what the means used.",1.4,,2024-02-21,Les chèvres,False,0,0
False,,"[53, 9648]",1117152,en,Imperfection,"A young man, haunted by a ghost of his past, begins to suspect not all is what it seems when he’s framed for the disappearance of his girlfriend.",1.018,,2024-02-16,Imperfection,False,0,0
False,,"[28, 14, 878]",634492,en,Madame Web,"An origin story of the clairvoyant known as Madame Web, whose psychic abilities allow her to see within the spider world.",4.245,,2024-02-15,Madame Web,False,0,0
False,,"[10749, 10402]",1008445,ru,Пророк. История Александра Пушкина,The life story of the great Russian poet Alexander Sergeevich Pushkin.,1.006,,2024-02-14,The Prophet. Alexander Pushkin's History,False,0,0
False,,"[16, 12, 35]",977331,fr,Chien et Chat,,1.23,,2024-02-14,Chien et Chat,False,0,0
False,/9XBVJBj8smienzhkZ2ocW7fytWZ.jpg,[16],785429,en,Ozi - Voice of the Forest,"This is the story of Ozi, an orphan orangutan, who uses her influencer skills to save her forest and home from deforestation.",1.949,/jLFIy4pes1ZSA9a7h48Li9dBeaG.jpg,2024-02-11,Ozi - Voice of the Forest,False,0,0
False,,"[18, 10402, 10749]",724453,en,Untitled Dirty Dancing Sequel,"Baby takes us back to Kellerman’s Resort for a story of summer, young romance, and dancing.",4.16,,2024-02-09,Untitled Dirty Dancing Sequel,False,0,0
False,,[12],959098,fr,Le dernier jaguar,,0.6,,2024-02-08,Le dernier jaguar,False,0,0
False,,[27],1125311,en,Imaginary,A woman returns to her childhood home to discover that the imaginary friend she left behind is very real and very unhappy she left.,1.844,,2024-02-02,Imaginary,False,0,0
False,,[],1031536,en,The Wise Guys,,0.6,,2024-02-02,The Wise Guys,False,0,0
False,,"[12, 10751, 14, 16]",663906,en,Toto: The Dog-Gone Amazing Story of Wizard of Oz,"The Wizard of Oz told from the point of view of Dorothy’s loyal companion, Toto.",3.261,,2024-02-02,Toto: The Dog-Gone Amazing Story of Wizard of Oz,False,0,0
False,,"[80, 35]",1085836,hu,Ma este gyilkolunk,,0.6,,2024-02-01,Ma este gyilkolunk,False,0,0
False,,[],1078249,da,Den Grænseløse,"In a moment of cowardice, Detective Carl Mørck sends Rose, his junior colleague in Department Q, to the remote Danish island of Bornholm to answer his old colleague Christian Habersaat's repeated requests. But during his forced retirement ceremony Christian kills himself sending Rose into a journey deep into her own traumatic past. Later, the newly engaged Carl arrives on the island where he, Rose and Assad are embroiled into an old cold case of a girl found dead hanging in a tree. The killing, officially written up as a traffic accident, has connections to both the local Police precinct and a cult of sun worshipers from where young women have vanished without trace for years. Once the case is reopened, and the island now dangerous, Carl must solve it and resolve his own personal dark past to be able to move on to a new life with his fiancée.",1.276,,2024-02-01,Boundless,False,0,0
False,,"[18, 80]",1013601,en,Wise Guys,"Italian American crime bosses Vito Genovese and Frank Costello run their respective families during the 20th century. In 1957, Genovese tried (and failed) to assassinate Costello, who was ultimately injured and attempted to retire from the mafia.",3.138,/r0ZsywyakvtYpQ7S5mnn1YrVmYV.jpg,2024-02-01,Wise Guys,False,0,0
False,,[10751],1071203,en,The System of DVDs,"Jodi and Jacob are doing a lost dvd, together!",0.6,,2024-01-31,The System of DVDs,False,0,0
False,/oBNW28Zn0clre1GA550q2aRarKx.jpg,"[16, 18, 10751, 36]",676727,en,The Inventor,"The insatiably curious and headstrong inventor Leonardo da Vinci leaves Italy to join the French court, where he can experiment freely, inventing flying contraptions, incredible machines, and study the human body. There, joined in his adventure by the audacious princess Marguerite, Leonardo will uncover the answer to the ultimate question – ""What is the meaning of it all?""",3.311,/l3WPcuoLcPEiG8v8I5yFB2NYqKF.jpg,2024-01-31,The Inventor,False,0,0
False,/Aia5HiBZB6hykOlomv83pj7TKc3.jpg,"[18, 878]",1019685,en,The Limbo Jar,A woman living in a post-apocalyptic town goes searching for her friend who ventured beyond the edge of civilization looking for a better life.,0.6,/eAW0uRfS6rjvgYA4Ygd98jHLzgY.jpg,2024-01-30,The Limbo Jar,False,0,0
False,,"[28, 53]",784651,hi,फाइटर,,3.729,/4NCqoeJHGtYfX03Br7JldEEPZdH.jpg,2024-01-25,Fighter,False,0,0
False,,[18],1126027,id,Putus Asa,,1.236,,2024-01-19,Putus Asa,False,0,0
False,,[18],1112555,bn,অথৈ,"As Othoi returns home, an evil man conspires to ruin his life by proving to him that his wife is having an affair with his faithful lieutenant.",0.6,,2024-01-19,Othoi,False,0,0
False,/20GYz0wNXUs5egA9nzwAThkSNbP.jpg,"[28, 16, 12, 10751, 14]",598387,en,The Tiger's Apprentice,A young boy in San Francisco who meets a talking tiger named Mr. Hu and discovers he is the latest in a long line of guardians who protect an ancient phoenix from evil-doers.,4.037,/9PiwqTaMmBo4QpFXJKMq4H61Mfh.jpg,2024-01-19,The Tiger's Apprentice,False,0,0
False,,"[9648, 53]",1105598,en,Nihilosis,"After a troubled young college student named Anil Batra disappears, whilst studying abroad in Amsterdam, we recount his descent through stolen footage consisting of a series of found footage, voice/chat logs, and interrogation tapes.",2.153,/trSAboMb9KsfKUEdTclcNN6cVCV.jpg,2024-01-18,Nihilosis,False,0,0
False,/occ3EfIpSilyGVh7B45IFwclgqz.jpg,[18],1006817,de,Knochen und Namen,"Boris and Jonathan have been a couple for many years. But their relationship has reached a point where they might as well spend their evenings together separately: One lies in bed reading, the other works at a desk in the next room. While actor Boris digs deeper into rehearsals for a new film with an ambitious director and begins to mix real and fictional characters, Jonathan tries to redefine his voice as a writer. Ghosting through these days of wrestling with distance, closeness, trust, desire and fear of loss is Jonathans' young niece Josie, who is trying to deal with the approaching end of her childhood in her own idiosyncratic way. BONES AND NAMES, the feature debut of Fabian Stumm, portrays people searching for their place in life in different ways. A sensitive and humorous reflection on the dissonances in relationships that both connect and distance us from each other.",1.775,/dqnisgxxVUxE3zLbUKhMOyCNoQp.jpg,2024-01-18,Bones and Names,False,0,0
False,/xVUY7fJum48tTUqiqeamousRBUX.jpg,"[28, 18]",868668,te,ఉస్తాద్ భగత్ సింగ్,,1.065,/clkojbDyqCwiMxw0yY5MBjKiqZL.jpg,2024-01-15,Ustaad Bhagat Singh,False,0,0
False,/55Jdy3RDP5MbjDfLwvAdlqEnN3o.jpg,[99],542181,en,Helicopter,"To heal the wounds of his family and spirit, Director Ari Gold goes on an epic two year journey to complete a ""Psychomagic assignment"" given to him by filmmaker Alejandro Jodorowsky.",1.229,/r8U7B98TzlsqCOoU58ZTdcGGx7.jpg,2024-01-15,Helicopter,False,0,0
